Counties (Location),FormattedDate,Latitude,Norm Latitude,Longitude,Norm Longitude,Started (Date),Wildfire_Probability,AcresBurned,Norm AcresBurned,County,Latitude,Norm Latitude,Longitude,Norm Longitude,Stn Id,Precip (in),Norm Precip (in),precip30 (in),Norm precip30 (in),precip60 (in),Norm precip60 (in),precip90 (in),Norm precip90 (in),Max Air Temp (F),Norm Max Air Temp (F),Min Air Temp (F),Norm Min Air Temp (F),Avg Air Temp (F),Norm Avg Air Temp (F),Max Rel Hum (%),Norm Max Rel Hum (%),Min Rel Hum (%),Norm Min Rel Hum (%),Avg Rel Hum (%),Norm Avg Rel Hum (%),
Alameda,5/30/2013,37.775057,0.428491825,-121.737213,0.255524625,2013-05-30T15:28:00Z,,240,0.000585076,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0.46,0.016016713,0.9,0.025445293,78.7,0.516005122,47.2,0.503937008,61.8,0.500680272,89,0.880434783,25,0.297619048,53,0.5,
Alameda,7/4/2013,37.7393,0.425555256,-121.5869,0.271143767,2013-07-04T10:00:00Z,,50,0.000121891,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0,0,0.18,0.005089059,100.6,0.796414853,66.9,0.762467192,83,0.789115646,65,0.619565217,21,0.25,38,0.340425532,
Alameda,7/6/2013,37.74241,0.425810667,-121.86216,0.242541284,2013-07-06T13:09:00Z,,38,9.26E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0,0,0.18,0.005089059,84.7,0.592829706,54.6,0.601049869,66.7,0.567346939,86,0.847826087,32,0.380952381,58,0.553191489,
Alameda,8/20/2015,37.3845,0.396417052,-121.3732,0.293349502,2015-08-20T16:00:00Z,,2700,0.006582107,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.13,0.01189387,0.22,0.007660167,0.69,0.019508058,83.2,0.57362356,57.6,0.640419948,68,0.585034014,85,0.836956522,38,0.452380952,63,0.606382979,
Alameda,6/25/2016,37.74369,0.425915788,-121.58677,0.271157275,2016-06-25T23:45:00Z,,211,0.000514379,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.11,0.010064044,0.46,0.016016713,2.15,0.060785977,94.2,0.71446863,54,0.593175853,74.9,0.678911565,76,0.739130435,14,0.166666667,34,0.29787234,
Alameda,6/27/2017,37.72543,0.424416172,-121.90516,0.23807312,2017-06-27T15:22:00Z,,200,0.000487563,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.37,0.033851784,0.47,0.016364903,3.04,0.085948544,76.8,0.491677337,54.9,0.604986877,63.8,0.527891156,84,0.826086957,44,0.523809524,68,0.659574468,
Alameda,7/7/2017,37.7393,0.425555256,-121.85663,0.24311591,2017-07-07T14:52:00Z,,116,0.000282787,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.01,0.010416667,0.32,0.029277219,0.56,0.019498607,1.65,0.046649703,101.8,0.81177977,56.6,0.627296588,82,0.775510204,65,0.619565217,12,0.142857143,26,0.212765957,
Alameda,8/2/2017,37.56181,0.410978763,-121.56425,0.273497346,2017-08-02T08:30:00Z,,44,0.000107264,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.02,0.020833333,0.44,0.040256176,0.82,0.028551532,0.97,0.027424371,99.7,0.784891165,60.9,0.683727034,81.5,0.768707483,81,0.793478261,12,0.142857143,34,0.29787234,
Alameda,9/3/2017,37.77982,0.42888299,-122.169,0.210657298,2017-09-03T13:10:00Z,,22,5.36E-05,Alameda,37.598758,0.532711455,-122.05323,0.121442897,171,,0,0,0,0,0,0,0,,-0.491677337,,-0.115485564,,-0.340136054,,-0.086956522,,0,,-0.063829787,
Alameda,9/19/2017,37.63358,0.416872925,-121.49925,0.280251547,2017-09-19T14:05:00Z,,155,0.000377862,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.01,0.010416667,0.43,0.039341263,0.89,0.030988858,1.2,0.033927057,75.7,0.47759283,51.2,0.556430446,63.5,0.523809524,89,0.880434783,34,0.404761905,59,0.563829787,
Alameda,5/27/2018,37.73835,0.425477237,-121.6039,0.269377283,2018-05-27T17:05:00Z,,12,2.93E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.03,0.03125,0.27,0.024702653,1.91,0.066504178,6.89,0.194797851,81.5,0.551856594,47,0.501312336,65.9,0.556462585,92,0.913043478,30,0.357142857,53,0.5,
Alameda,6/6/2018,37.627119,0.416342311,-121.806775,0.248296383,2018-06-06T09:46:00Z,,20,4.88E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.01,0.010416667,0.21,0.019213175,1.26,0.043871866,4.82,0.136273678,66.1,0.354673496,48.4,0.519685039,57.3,0.439455782,93,0.923913043,58,0.69047619,73,0.712765957,
Alameda,6/9/2018,37.61158,0.41506616,-121.94182,0.234263751,2018-06-09T14:10:00Z,,20,4.88E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.21,0.019213175,0.92,0.032033426,4.86,0.13740458,68.4,0.384122919,52.3,0.570866142,60.8,0.48707483,92,0.913043478,45,0.535714286,67,0.64893617,
Alameda,6/14/2018,37.533026,0.408614856,-121.79733,0.24927782,2018-06-14T17:45:00Z,,30,7.31E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.23,0.021043001,0.75,0.026114206,3.96,0.111959288,85.1,0.597951344,54.2,0.595800525,67.2,0.57414966,84,0.826086957,27,0.321428571,52,0.489361702,
Alameda,6/21/2018,37.71173,0.42329105,-121.55604,0.274350454,2018-06-21T16:45:00Z,,34,8.29E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.35,0.032021958,0.62,0.021587744,2.31,0.065309584,87.2,0.624839949,47.6,0.509186352,66.3,0.561904762,95,0.945652174,27,0.321428571,56,0.531914894,
Alameda,6/29/2018,37.69926,0.422266942,-122.02805,0.225303523,2018-06-29T15:46:00Z,,48,0.000117015,Alameda,37.598758,0.532711455,-122.05323,0.121442897,171,0,0,0,0,0,0,2.07,0.058524173,82.5,0.564660691,,-0.115485564,59.6,0.470748299,91,0.902173913,37,0.44047619,68,0.659574468,
Alameda,8/19/2018,37.75375,0.426741973,-121.57918,0.271945958,2018-08-19T15:55:00Z,,484,0.001179904,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.01,0.010416667,0.09,0.008234218,0.18,0.006267409,0.54,0.015267176,94.5,0.718309859,52,0.566929134,70.2,0.614965986,91,0.902173913,18,0.214285714,52,0.489361702,
Alameda,8/22/2018,37.75646,0.426964533,-121.60646,0.269111272,2018-08-22T13:45:00Z,,640,0.001560203,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.09,0.008234218,0.18,0.006267409,0.53,0.01498445,77.8,0.504481434,59.4,0.664041995,65.6,0.552380952,82,0.804347826,49,0.583333333,70,0.680851064,
Alameda,5/29/2019,37.75427,0.426784678,-121.57382,0.27250292,2019-05-29T21:06:00Z,,30,7.31E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0.02,0.020833333,2.09,0.191216834,2.43,0.084610028,5.31,0.150127226,80.3,0.536491677,50.1,0.541994751,62.8,0.514285714,96,0.956521739,43,0.511904762,70,0.680851064,
Alameda,7/3/2019,37.469,0.403356675,-121.3697,0.29371319,2019-07-03T15:34:12Z,,25,6.09E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,1.99,0.069289694,2.29,0.064744133,80.4,0.537772087,50.7,0.549868766,64.7,0.540136054,94,0.934782609,36,0.428571429,63,0.606382979,
Alameda,7/12/2019,37.093243,0.372497363,-121.586846,0.271149378,2019-07-12T18:40:09Z,,22,5.36E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,1.89,0.065807799,2.16,0.061068702,90.3,0.66453265,54.2,0.595800525,69.6,0.606802721,96,0.956521739,32,0.380952381,61,0.585106383,
Alameda,8/9/2019,37.708743,0.423045741,-121.841879,0.244648698,2019-08-09T15:09:50Z,,240,0.000585076,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.02,0.001829826,0.02,0.000696379,1.97,0.055696918,79.5,0.526248399,57.1,0.633858268,67.9,0.583673469,84,0.826086957,45,0.535714286,63,0.606382979,
Alameda,8/21/2019,37.71734,0.423751775,-121.55867,0.274077168,2019-08-21T17:56:05Z,,139,0.000338857,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0.02,0.000696379,0.07,0.001979078,90,0.660691421,54,0.593175853,70.8,0.623129252,95,0.945652174,32,0.380952381,62,0.595744681,
Alameda,8/31/2019,37.718636,0.42385821,-121.657011,0.263858478,2019-08-31T12:55:15Z,,19,4.63E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0.02,0.000696379,0.02,0.000565451,94.8,0.722151088,54,0.593175853,73.7,0.662585034,95,0.945652174,20,0.238095238,50,0.468085106,
Alameda,9/2/2019,37.545167,0.409611944,-121.596667,0.27012887,2019-09-02T14:36:35Z,,11,2.68E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0,0,0.02,0.000696379,0.02,0.000565451,91.1,0.674775928,56.8,0.62992126,71.1,0.627210884,90,0.891304348,23,0.273809524,55,0.521276596,
Alameda,10/9/2019,37.606,0.414607898,-121.853,0.243493107,2019-10-09T09:52:52.477Z,,12,2.93E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.13,0.01189387,0.13,0.004526462,0.15,0.004240882,76.8,0.491677337,46.2,0.490813648,60.6,0.484353741,90,0.891304348,12,0.142857143,42,0.382978723,
Alameda,10/24/2019,37.62782,0.416399881,-121.68598,0.260848286,2019-10-24T23:16:18Z,,35,8.53E-05,Alameda,37.663969,0.539700349,-121.88503,0.141158833,191,0,0,0.03,0.002744739,0.13,0.004526462,0.13,0.003675431,86.3,0.613316261,48.6,0.522309711,66.6,0.565986395,67,0.641304348,12,0.142857143,30,0.255319149,
Alpine,6/19/2015,38.598056,0.496081207,-119.751944,0.461815488,2015-06-19T19:00:00Z,,0,0,Alpine,38.773409,0.658602965,-119.79193,0.386506188,246,0,0,1.75,0.16010979,3.97,0.138231198,8,0.226180379,88.7,0.644046095,44.2,0.464566929,68.8,0.595918367,40,0.347826087,5,0.05952381,14,0.085106383,
Alpine,8/26/2016,38.57554,0.494232065,-120.00606,0.435410094,2016-08-26T15:30:00Z,,0,0,Alpine,38.773409,0.658602965,-119.79193,0.386506188,246,0,0,0.35,0.032021958,0.53,0.018454039,2.94,0.083121289,85.2,0.599231754,45.7,0.484251969,66.1,0.559183673,49,0.445652174,13,0.154761905,26,0.212765957,
Amador,6/13/2013,38.27783,0.469782418,-120.966016,0.335660311,2013-06-13T11:54:00Z,,96,0.00023403,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0.11,0.010064044,0.3,0.010445682,2.62,0.074074074,79.8,0.530089629,43.5,0.455380577,61.7,0.499319728,73,0.706521739,16,0.19047619,40,0.361702128,
Amador,8/1/2014,38.5691,0.493703175,-120.7819,0.35479195,2014-08-01T15:47:00Z,,4240,0.010336346,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0,0,0,0,0.18,0.005089059,99.7,0.784891165,77.2,0.897637795,89.8,0.881632653,39,0.336956522,13,0.154761905,19,0.138297872,
Amador,6/16/2015,38.260777,0.468381928,-121.135426,0.318056785,2015-06-16T16:42:00Z,,60,0.000146269,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0.07,0.006404392,2.01,0.069986072,3.79,0.107152954,91.4,0.678617157,47.3,0.505249344,71.1,0.627210884,70,0.673913043,12,0.142857143,35,0.308510638,
Amador,6/21/2016,38.26874,0.469035895,-120.90265,0.342244722,2016-06-21T10:26:00Z,,210,0.000511942,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0.13,0.01189387,2.3,0.080083565,3.68,0.104042974,93.7,0.708066581,54.3,0.597112861,76.8,0.704761905,61,0.576086957,13,0.154761905,28,0.234042553,
Amador,6/28/2016,38.385,0.478583831,-121.003611,0.331753785,2016-06-28T19:02:00Z,,372,0.000906868,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0,0,0.72,0.025069638,3.68,0.104042974,98.6,0.770806658,61,0.68503937,80.6,0.756462585,59,0.554347826,14,0.166666667,31,0.265957447,
Amador,8/4/2016,38.2581,0.468162077,-120.8657,0.346084226,2016-08-04T14:13:00Z,,26,6.34E-05,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0,0,0,0,0.62,0.017528979,86.1,0.610755442,51.9,0.565616798,68.8,0.595918367,80,0.782608696,20,0.238095238,43,0.393617021,
Amador,9/23/2016,38.5212,0.489769353,-120.8416,0.348588476,2016-09-23T13:12:00Z,,45,0.000109702,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,4.61,0.421774931,4.75,0.165389972,4.75,0.1342946,76,0.481434059,42.6,0.443569554,60.8,0.48707483,70,0.673913043,19,0.226190476,34,0.29787234,
Amador,10/15/2017,38.34421,0.475233923,-120.72274,0.360939312,2017-10-15T14:05:00Z,,10,2.44E-05,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0.01,0.000914913,0.45,0.015668524,0.68,0.019225332,79.4,0.52496799,43.9,0.460629921,61.1,0.491156463,46,0.413043478,13,0.154761905,26,0.212765957,
Amador,6/4/2018,38.265645,0.468781716,-120.892404,0.343309392,2018-06-04T12:40:00Z,,17,4.14E-05,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0.66,0.060384263,2.98,0.103760446,10.94,0.309301668,86.7,0.6184379,52.3,0.570866142,71.1,0.627210884,69,0.663043478,16,0.19047619,37,0.329787234,
Amador,8/27/2018,38.42623,0.481969874,-120.95408,0.336900591,2018-08-27T23:19:00Z,,825,0.002011199,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,0,0,0,0,0,0,79.1,0.521126761,51.4,0.559055118,65,0.544217687,84,0.826086957,33,0.392857143,49,0.457446809,
Amador,9/25/2019,38.332083,0.474237984,-120.67131,0.366283444,2019-09-25T14:17:25Z,,10,2.44E-05,Amador,38.508333,0.630193831,-120.79972,0.26837585,227,0,0,1.18,0.107959744,1.18,0.041086351,1.18,0.033361606,90.2,0.663252241,58.8,0.656167979,76,0.693877551,61,0.576086957,21,0.25,37,0.329787234,
Butte,6/3/2013,39.434183,0.564748736,-121.576804,0.27219285,2013-06-03T13:49:00Z,,298,0.00072647,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.27,0.024702653,0.82,0.028551532,4.24,0.119875601,98.7,0.772087068,57.2,0.635170604,77.7,0.717006803,88,0.869565217,28,0.333333333,52,0.489361702,
Butte,8/1/2013,39.6612,0.583392669,-121.50354,0.27980577,2013-08-01T16:01:00Z,,92,0.000224279,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.6,0.020891365,0.87,0.024597116,84.4,0.588988476,53.2,0.582677165,67,0.571428571,100,1,64,0.761904762,100,1,
Butte,8/16/2013,39.446268,0.565741225,-121.38236,0.292397679,2013-08-16T16:37:00Z,,2462,0.006001906,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.38,0.013231198,0.69,0.019508058,92.6,0.693982074,59.3,0.662729659,74.2,0.669387755,100,1,0,0,47,0.436170213,
Butte,8/31/2013,39.731878,0.589197151,-121.713938,0.257943148,2013-08-31T17:23:00Z,,80,0.000195025,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.6,0.016963528,91.6,0.681177977,56.6,0.627296588,75.5,0.68707483,100,1,42,0.5,66,0.638297872,
Butte,10/4/2013,39.439,0.565144335,-121.497,0.280485347,2013-10-04T12:25:00Z,,305,0.000743534,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.98,0.089661482,0.98,0.034122563,0.98,0.027707096,79.3,0.52368758,53.7,0.589238845,65.9,0.556462585,43,0.380434783,14,0.166666667,27,0.223404255,
Butte,7/14/2014,39.4664,0.56739458,-121.6129,0.268442086,2014-07-14T18:00:00Z,,72,0.000175523,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.89,0.030988858,2.35,0.066440486,101.2,0.804097311,62.9,0.709973753,82,0.775510204,100,1,32,0.380952381,57,0.542553191,
Butte,7/30/2015,39.43963,0.565196074,-121.38794,0.291817857,2015-07-30T16:00:00Z,,400,0.000975127,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0,0,0,0,0,0,101.3,0.805377721,62.2,0.700787402,82.9,0.787755102,85,0.836956522,28,0.333333333,,-0.063829787,
Butte,9/11/2015,39.5218,0.571944344,-121.3363,0.29718381,2015-09-11T14:15:00Z,,1042,0.002540206,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.02,0.001829826,0.02,0.000696379,0.02,0.000565451,95.4,0.729833547,62.3,0.702099738,75.2,0.682993197,89,0.880434783,36,0.428571429,68,0.659574468,
Butte,10/2/2015,39.8707,0.600598007,-121.8938,0.239253546,2015-10-02T14:38:00Z,,104,0.000253533,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0.01,0.010416667,0.18,0.016468435,0.2,0.006963788,0.2,0.005654509,88.4,0.640204866,52.1,0.56824147,68.1,0.586394558,96,0.956521739,24,0.285714286,56,0.531914894,
Butte,5/27/2016,39.33035,0.556221376,-121.78973,0.250067542,2016-05-27T13:43:00Z,,91,0.000221841,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.76,0.069533394,1.17,0.040738162,6.2,0.175289794,89.2,0.650448143,58.7,0.654855643,74.4,0.672108844,96,0.956521739,21,0.25,49,0.457446809,
Butte,5/29/2016,39.624017,0.580338989,-121.595093,0.270292426,2016-05-29T16:51:00Z,,30,7.31E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.84,0.076852699,1.58,0.055013928,8.56,0.242013005,88.5,0.641485275,53.5,0.586614173,70.7,0.621768707,97,0.967391304,37,0.44047619,65,0.627659574,
Butte,6/18/2016,39.595,0.577955947,-121.6008,0.269699407,2016-06-18T16:47:00Z,,112,0.000273036,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0.17,0.177083333,0.38,0.034766697,1.81,0.063022284,2.3,0.065026859,77.4,0.499359795,52.4,0.572178478,64,0.530612245,98,0.97826087,30,0.357142857,69,0.670212766,
Butte,6/21/2016,39.43351,0.564693465,-121.6051,0.26925259,2016-06-21T15:09:00Z,,49,0.000119453,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.07,0.006404392,1.18,0.041086351,1.24,0.035057959,97.9,0.76184379,61.6,0.692913386,81,0.761904762,82,0.804347826,24,0.285714286,50,0.468085106,
Butte,8/2/2016,39.6708,0.584181076,-121.7192,0.25739637,2016-08-02T14:35:00Z,,550,0.0013408,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.32,0.011142061,1.16,0.032796155,89.7,0.656850192,55,0.606299213,72.2,0.642176871,96,0.956521739,38,0.452380952,68,0.659574468,
Butte,8/18/2016,39.79547,0.594419689,-121.71662,0.25766446,2016-08-18T12:05:00Z,,88,0.000214528,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.36,0.010178117,93.8,0.709346991,61.8,0.695538058,76.7,0.703401361,94,0.934782609,38,0.452380952,68,0.659574468,
Butte,9/5/2016,39.6871,0.585519725,-121.571,0.272795948,2016-09-05T16:28:00Z,,850,0.002072145,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.32,0.009047215,89.2,0.650448143,50,0.540682415,66.5,0.56462585,96,0.956521739,21,0.25,63,0.606382979,
Butte,9/16/2016,39.8851,0.601780617,-121.6998,0.259412239,2016-09-16T23:28:00Z,,30,7.31E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.17,0.004806333,86.9,0.62099872,50.4,0.545931759,66.9,0.570068027,95,0.945652174,35,0.416666667,66,0.638297872,
Butte,9/22/2016,39.4403,0.565251099,-121.42647,0.287814174,2016-09-22T11:45:00Z,,130,0.000316916,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0,0,0,0,0,0,83.8,0.581306018,44.9,0.473753281,62.7,0.51292517,94,0.934782609,30,0.357142857,58,0.553191489,
Butte,5/17/2017,39.45352,0.566336801,-121.41222,0.289294903,2017-05-17T15:30:00Z,,6033,0.014707352,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.2,0.018298262,4.08,0.142061281,7.56,0.213740458,79.2,0.52240717,42.8,0.446194226,63.1,0.518367347,98,0.97826087,19,0.226190476,50,0.468085106,
Butte,6/30/2017,39.37192,0.559635342,-121.53865,0.276157462,2017-06-30T13:49:00Z,,166,0.000404678,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.71,0.064958829,0.71,0.024721448,2.92,0.082555838,103.9,0.838668374,59.4,0.664041995,83,0.789115646,90,0.891304348,38,0.452380952,58,0.553191489,
Butte,7/2/2017,39.74679,0.590421809,-121.67261,0.262237573,2017-07-02T13:43:00Z,,150,0.000365673,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.6,0.054894785,0.76,0.026462396,3.9,0.110262935,93.1,0.700384123,63.8,0.721784777,77.8,0.718367347,95,0.945652174,47,0.55952381,66,0.638297872,
Butte,7/4/2017,40.07613,0.617469092,-121.56858,0.273047412,2017-07-04T13:21:00Z,,143,0.000348608,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.6,0.054894785,0.76,0.026462396,3.9,0.110262935,93.6,0.706786172,58.6,0.653543307,75.9,0.692517007,95,0.945652174,28,0.333333333,57,0.542553191,
Butte,7/5/2017,39.69717,0.586346731,-121.75417,0.25376261,2017-07-05T11:05:00Z,,134,0.000326668,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.6,0.054894785,0.76,0.026462396,3.9,0.110262935,91.3,0.677336748,60.2,0.674540682,75.8,0.691156463,84,0.826086957,35,0.416666667,58,0.553191489,
Butte,7/8/2017,39.38416,0.560640561,-121.5786,0.272006226,2017-07-08T02:20:00Z,,111,0.000270598,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.6,0.054894785,0.71,0.024721448,1.76,0.049759683,108.2,0.893725992,67.4,0.769028871,89.1,0.872108844,95,0.945652174,27,0.321428571,47,0.436170213,
Butte,7/10/2017,39.52499,0.572206325,-121.64897,0.264694024,2017-07-10T14:45:00Z,,91,0.000221841,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.76,0.026462396,2.47,0.069833192,94.4,0.717029449,58.9,0.657480315,77.9,0.719727891,94,0.934782609,38,0.452380952,62,0.595744681,
Butte,7/19/2017,39.76243,0.591706255,-121.74121,0.255109293,2017-07-19T16:02:00Z,,103,0.000251095,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.76,0.026462396,0.81,0.022900763,92.8,0.696542894,54.1,0.594488189,72.8,0.650340136,95,0.945652174,24,0.285714286,57,0.542553191,
Butte,8/29/2017,39.8255,0.596885924,-121.7127,0.25807179,2017-08-29T14:36:00Z,,28,6.83E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.76,0.021487136,97.5,0.756722151,64.1,0.725721785,80.3,0.752380952,89,0.880434783,34,0.404761905,55,0.521276596,
Butte,8/29/2017,39.57701,0.576478505,-121.30209,0.300738598,2017-08-29T13:16:00Z,,4016,0.009790275,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0.76,0.021487136,97.5,0.756722151,64.1,0.725721785,80.3,0.752380952,89,0.880434783,34,0.404761905,55,0.521276596,
Butte,9/10/2017,39.364,0.558984906,-121.4143,0.289078769,2017-09-10T13:49:00Z,,21,5.12E-05,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0.01,0.000914913,0.01,0.000348189,0.01,0.000282725,110.2,0.919334187,69.1,0.791338583,86.8,0.840816327,97,0.967391304,30,0.357142857,,-0.063829787,
Butte,9/25/2017,39.53944,0.573393042,-121.54722,0.275266947,2017-09-25T11:03:00Z,,18,4.39E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.06,0.005489478,0.06,0.002089136,0.06,0.001696353,86.6,0.61715749,48.2,0.517060367,65.6,0.552380952,82,0.804347826,19,0.226190476,48,0.446808511,
Butte,10/8/2017,39.62496,0.580416433,-121.52966,0.27709162,2017-10-08T23:03:00Z,,8417,0.020519109,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.06,0.002089136,0.06,0.001696353,79.7,0.528809219,51.4,0.559055118,66.6,0.565986395,83,0.815217391,12,0.142857143,28,0.234042553,
Butte,10/8/2017,39.39455,0.561493847,-121.40613,0.28992772,2017-10-08T21:45:00Z,,6151,0.014995015,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0,0,0.01,0.000348189,0.01,0.000282725,83.2,0.57362356,52.6,0.57480315,69.6,0.606802721,76,0.739130435,17,0.202380952,34,0.29787234,
Butte,10/9/2017,39.8629,0.599957426,-121.6268,0.266997726,2017-10-09T01:10:00Z,,14,3.41E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.06,0.002089136,0.06,0.001696353,83.3,0.574903969,51.8,0.564304462,63.8,0.527891156,69,0.663043478,14,0.166666667,32,0.276595745,
Butte,10/10/2017,39.44257,0.565437524,-121.60683,0.269072825,2017-10-10T15:36:00Z,,12,2.93E-05,Butte,39.386632,0.724324247,-121.835278,0.146990624,244,0,0,0,0,0.01,0.000348189,0.01,0.000282725,86.1,0.610755442,43.2,0.45144357,65.2,0.546938776,82,0.804347826,27,0.321428571,48,0.446808511,
Butte,10/18/2017,39.50475,0.570544101,-121.33785,0.297022748,2017-10-18T12:53:00Z,,10,2.44E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.06,0.002089136,0.06,0.001696353,82.2,0.560819462,40.9,0.421259843,57.9,0.447619048,91,0.902173913,20,0.238095238,53,0.5,
Butte,12/14/2017,39.51158,0.57110502,-121.55633,0.27432032,2017-12-14T12:59:00Z,,0,0,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,1.99,0.182067704,4.38,0.152506964,4.38,0.123833757,59.4,0.268886044,34.8,0.341207349,43.5,0.25170068,100,1,51,0.607142857,83,0.819148936,
Butte,4/26/2018,39.71217,0.587578617,-121.77385,0.251717645,2018-04-26T15:00:00Z,,0,0,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,3.13,0.286367795,6.72,0.233983287,6.76,0.19112242,80,0.532650448,49.9,0.539370079,65.2,0.546938776,96,0.956521739,36,0.428571429,58,0.553191489,
Butte,5/14/2018,39.6139,0.579508123,-121.954098,0.232987934,2018-05-14T13:06:00Z,,10,2.44E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0.18,0.016468435,4.77,0.166086351,6.76,0.19112242,81.7,0.554417414,50.6,0.54855643,66.4,0.563265306,94,0.934782609,41,0.488095238,60,0.574468085,
Butte,5/19/2018,39.93427,0.605818738,-121.54103,0.275910155,2018-05-19T13:04:00Z,,10,2.44E-05,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,4.59,0.159818942,6.76,0.19112242,80.2,0.535211268,58.5,0.652230971,68.5,0.591836735,83,0.815217391,47,0.55952381,62,0.595744681,
